2020-05-16 08:58:23.112 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.kexin.admin.AdminApplicationTests], using SpringBootContextLoader
2020-05-16 09:02:33.209 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2020-05-16 09:02:33.225 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@3ecd267f, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@58ffcbd7, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@555cf22, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@6bb2d00b, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3c9bfddc, org.springframework.test.context.transaction.TransactionalTestExecutionListener@1a9c38eb, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@319bc845, org.springframework.test.context.event.EventPublishingTestExecutionListener@4c5474f5, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@2f4205be, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@54e22bdd, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@3bd418e4, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@544820b7, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@6b98a075]
2020-05-16 09:02:33.315 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.kexin.admin.AdminApplicationTests], using SpringBootContextLoader
2020-05-16 09:02:33.317 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.kexin.admin.AdminApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2020-05-16 09:02:33.317 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.kexin.admin.AdminApplicationTests]: AdminApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2020-05-16 09:02:33.321 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.kexin.AdminApplication for test class com.kexin.admin.AdminApplicationTests
2020-05-16 09:02:33.323 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2020-05-16 09:02:33.324 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@37b70343, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@306851c7, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@12bcd0c0, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@4879f0f2, org.springframework.test.context.support.DirtiesContextTestExecutionListener@47db5fa5, org.springframework.test.context.transaction.TransactionalTestExecutionListener@354fc8f0, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@41813449, org.springframework.test.context.event.EventPublishingTestExecutionListener@4678a2eb, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@5b43fbf6, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@1080b026, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@58ebfd03, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@5b07730f, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1fdfafd2]
2020-05-16 09:02:33.399 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.kexin.admin.RedisSpringBootTests], using SpringBootContextLoader
2020-05-16 09:02:33.400 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.kexin.admin.RedisSpringBootTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2020-05-16 09:02:33.401 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.kexin.admin.RedisSpringBootTests]: RedisSpringBootTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2020-05-16 09:02:33.403 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.kexin.AdminApplication for test class com.kexin.admin.RedisSpringBootTests
2020-05-16 09:02:33.405 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2020-05-16 09:02:33.406 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@2a1edad4, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@6256ac4f, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@44c79f32, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@7fcbe147, org.springframework.test.context.support.DirtiesContextTestExecutionListener@235f4c10, org.springframework.test.context.transaction.TransactionalTestExecutionListener@743cb8e0, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@c7a975a, org.springframework.test.context.event.EventPublishingTestExecutionListener@2c1b9e4b, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@757d6814, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@649725e3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@3c0fae6c, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@4c168660, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@52b56a3e]
2020-05-16 11:47:50.223 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.kexin.admin.AdminApplicationTests], using SpringBootContextLoader
2020-05-16 11:47:50.231 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.kexin.admin.AdminApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2020-05-16 11:47:50.233 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.kexin.admin.AdminApplicationTests]: AdminApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2020-05-16 11:47:50.398 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.kexin.AdminApplication for test class com.kexin.admin.AdminApplicationTests
2020-05-16 11:47:50.539 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2020-05-16 11:47:50.569 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@3ecd267f, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@58ffcbd7, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@555cf22, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@6bb2d00b, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3c9bfddc, org.springframework.test.context.transaction.TransactionalTestExecutionListener@1a9c38eb, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@319bc845, org.springframework.test.context.event.EventPublishingTestExecutionListener@4c5474f5, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@2f4205be, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@54e22bdd, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@3bd418e4, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@544820b7, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@6b98a075]
2020-05-16 11:47:50.701 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.kexin.admin.AdminApplicationTests], using SpringBootContextLoader
2020-05-16 11:47:50.703 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.kexin.admin.AdminApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2020-05-16 11:47:50.704 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.kexin.admin.AdminApplicationTests]: AdminApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2020-05-16 11:47:50.711 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.kexin.AdminApplication for test class com.kexin.admin.AdminApplicationTests
2020-05-16 11:47:50.716 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2020-05-16 11:47:50.717 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@37b70343, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@306851c7, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@12bcd0c0, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@4879f0f2, org.springframework.test.context.support.DirtiesContextTestExecutionListener@47db5fa5, org.springframework.test.context.transaction.TransactionalTestExecutionListener@354fc8f0, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@41813449, org.springframework.test.context.event.EventPublishingTestExecutionListener@4678a2eb, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@5b43fbf6, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@1080b026, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@58ebfd03, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@5b07730f, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1fdfafd2]
2020-05-16 11:47:50.807 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.kexin.admin.RedisSpringBootTests], using SpringBootContextLoader
2020-05-16 11:47:50.809 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.kexin.admin.RedisSpringBootTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2020-05-16 11:47:50.810 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.kexin.admin.RedisSpringBootTests]: RedisSpringBootTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2020-05-16 11:47:50.813 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.kexin.AdminApplication for test class com.kexin.admin.RedisSpringBootTests
2020-05-16 11:47:50.815 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2020-05-16 11:47:50.816 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@2a1edad4, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@6256ac4f, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@44c79f32, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@7fcbe147, org.springframework.test.context.support.DirtiesContextTestExecutionListener@235f4c10, org.springframework.test.context.transaction.TransactionalTestExecutionListener@743cb8e0, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@c7a975a, org.springframework.test.context.event.EventPublishingTestExecutionListener@2c1b9e4b, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@757d6814, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@649725e3, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@3c0fae6c, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@4c168660, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@52b56a3e]
2020-05-16 23:44:21.632 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.kexin.admin.AdminApplicationTests], using SpringBootContextLoader
